지하철역,호선명,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,1,2,3,작업일자
영등포구청,5호선,0,-274,-355,-1787,14142,4759,108,-852,-657,-941,-650,-1266,-1836,-3443,-8678,19,-748,-626,444,530,408,0,0,0,20230403
영등포시장,5호선,-9,-1788,-689,-11863,3329,6486,5097,4400,6470,8183,3417,-3760,-8918,-10292,-6676,4154,1096,1384,4234,4369,1487,0,0,0,20230403
오금,5호선,-7,-777,-835,1462,13638,1070,-1457,-1239,-1310,-1290,-1023,-2291,-3098,-3922,-7435,1978,569,634,1599,2040,908,0,0,0,20230403
오목교(목동운동장앞),5호선,-4,-3391,-7779,-24738,6473,19839,6807,4915,2744,6155,3577,3880,3809,5662,9761,15383,-8782,-6605,-3156,5269,3255,0,0,0,20230403
올림픽공원(한국체대),5호선,-3,-221,-1603,-5866,-941,-2483,511,-884,344,268,1323,291,-2153,320,1355,3757,547,-7024,-3637,610,858,0,0,0,20230403
왕십리(성동구청),5호선,-30,-1691,564,-135,10637,5008,2648,1868,1659,2305,1160,684,-66,1316,3307,1042,-2582,-3785,-2897,-696,1312,281,0,0,20230403
우장산,5호선,-2,-6250,-19544,-46865,-37238,-17665,-13458,-10714,-8712,-3125,-139,1006,566,12351,36370,33136,17748,16478,18993,13125,3686,0,0,0,20230403
을지로4가,5호선,0,89,5465,17300,44013,16752,8006,6392,4296,1715,-1706,-4000,-7245,-19910,-33854,-12198,-8030,-6585,-4221,-1488,320,2,0,0,20230403
장한평,5호선,-37,-6439,-7173,-34425,-11956,-11756,-4854,-3521,-5229,-2567,-2737,-186,-1963,1108,5270,22344,12827,14343,14920,11182,4225,84,0,0,20230403
종로3가,5호선,-38,-1054,3883,11593,39281,30532,24169,25524,17629,13172,3625,-5622,-11954,-17326,-28465,-18988,-25943,-33331,-26676,-13130,-566,14,0,0,20230403
천호(풍납토성),5호선,-85,-5643,3129,-10964,4080,12483,5344,2185,1018,2411,1041,-2028,-6990,-6704,4530,3993,-10543,-4353,-1209,1303,1997,16,0,0,20230403
청구,5호선,-2,-1405,-808,-3310,3795,1541,-1120,-2115,-1035,-893,-668,103,-1129,-839,-3236,-189,-540,310,1026,1345,584,0,0,0,20230403
충정로(경기대입구),5호선,-14,-855,-467,7182,27482,7266,623,44,-1274,-1059,-972,-1835,-3029,-10439,-21017,-1689,-987,-682,1059,1442,482,83,0,0,20230403
하남검단산,5호선,-7,-3713,-6862,-19534,-9520,-2995,-942,-342,1022,-572,-441,-83,-3998,1294,4207,10742,4473,5115,4815,5449,2882,0,0,0,20230403
하남시청(덕풍?신장),5호선,-25,-5445,-7875,-22352,-10573,-7989,-5641,-4669,-5723,-754,-1184,3512,1044,2596,9717,15438,7069,7769,8599,6152,3332,0,0,0,20230403
하남풍산,5호선,-13,-1915,-3906,-4209,4666,2104,-298,-1043,-1214,-335,-776,-1738,-1047,-4463,-3219,5471,2133,1722,3483,2960,1211,0,0,0,20230403
행당,5호선,-18,-3345,-9529,-29973,-37040,-17616,-10106,-7334,-5057,-3218,382,2460,6139,9963,24050,16305,9034,9558,9569,6161,2067,0,0,0,20230403
화곡,5호선,-295,-22357,-34246,-112118,-125946,-53479,-29169,-22240,-21465,-13070,-3588,6128,16163,33456,91640,74289,43181,40944,36548,26630,8715,0,0,0,20230403
고려대(종암),6호선,-6,-3053,-2673,-10405,4204,-456,7334,160,-2798,-1317,-2846,-5320,-9709,-7324,4797,9170,2596,-70,3265,4753,2066,56,0,0,20230403
공덕,6호선,-102,-2297,2097,19153,75582,27805,4300,-853,-1617,-3798,-3929,-8692,-9369,-27776,-45570,-9857,-12630,-13239,-7574,-417,2979,184,0,0,20230403
광흥창(서강),6호선,-2,-1772,-2931,-6145,8316,2819,-239,-4239,-5109,-2450,-2102,-1390,-1467,-4830,-6894,4239,1436,1931,4014,4011,1696,2,0,0,20230403
구산,6호선,-8,-5721,-10123,-26791,-33766,-16217,-8740,-6610,-6211,-3331,-1578,-871,277,4855,12801,15637,6445,5639,4557,4141,1694,0,0,0,20230403
녹사평(용산구청),6호선,-14,-535,2144,4708,9780,3037,2490,1846,1992,2401,1136,434,-3095,-2837,-4930,-1715,-4107,-6170,-5108,-2390,252,1,0,0,20230403
대흥(서강대앞),6호선,-9,-1644,-1583,-45,20120,7008,12367,3545,-1654,232,-1736,-2922,-9379,-7505,-731,2238,-2218,-4246,-3370,2312,1335,12,0,0,20230403
독바위,6호선,0,-2259,-4174,-13974,-11096,-3546,-626,-1354,-1420,-758,1,675,2317,4154,9157,9381,5530,4725,4959,3421,1315,0,0,0,20230403
돌곶이,6호선,-23,-4359,-10471,-37176,-26826,-6129,-3534,-4599,-4264,-4116,-4605,936,2247,6302,18663,19039,10329,7967,9717,6552,2866,0,0,0,20230403
동묘앞,6호선,-165,-4144,-819,-2427,9733,7885,5073,3499,-303,1915,-762,-5486,-8962,-9046,-5325,1135,-342,1347,2982,5784,1732,100,0,0,20230403
디지털미디어시티,6호선,-113,-3718,-5286,-22912,15903,-281,-6509,-5350,-4095,-2272,861,1644,3852,-3256,-850,16613,11913,12017,8453,9143,4474,9,0,0,20230403
마포구청,6호선,-20,-5162,-6912,-29233,-23781,-17533,-9255,-8412,-5067,-2974,-2866,944,774,2496,6698,15958,10046,6929,8603,8082,2823,1,0,0,20230403
망원,6호선,-2,-4527,-5619,-19376,-6367,5362,3413,7572,6522,8787,6336,8832,7108,7845,8714,7921,-4941,-5788,-4038,1721,1509,0,0,0,20230403
버티고개,6호선,-2,-464,-802,-3110,-2784,-2079,-1417,-1101,-591,0,97,282,875,788,1043,2559,1482,1804,1865,1715,483,42,0,0,20230403
보문,6호선,-19,-2877,-3824,-13552,-15139,-8004,-4198,-2823,-3777,-2393,-2422,-1260,-2922,1166,6370,9577,4985,4825,7583,5905,2394,0,0,0,20230403
봉화산(서울의료원),6호선,-17,-4311,-14107,-46952,-28786,-14194,-8517,-7048,-4992,-1742,33,3158,4522,9293,23028,25853,13870,11447,12454,8307,3355,226,0,0,20230403
불광,6호선,-23,-1000,-2634,-8690,-6630,-558,-688,-926,-1325,-1051,-1425,-1850,-2212,51,5919,6304,1531,1809,3324,2893,1172,0,0,0,20230403
삼각지,6호선,-5,-795,2749,6242,15548,965,1593,114,-489,-2123,-3134,-5059,-7436,-11085,-16382,-3558,-3956,-3816,-1047,-50,428,0,0,0,20230403
상수,6호선,-52,-3825,-2884,-3546,11929,28983,14122,10364,8695,9950,5541,550,330,-1396,7209,2439,-5320,-12171,-12823,-8058,-414,0,0,0,20230403
상월곡(한국과학기술연구원),6호선,-4,-4473,-7802,-23349,-15631,-6042,713,-1567,-3003,-2200,-2568,163,-206,3128,9821,12016,6752,5021,7547,5450,1928,0,0,0,20230403
새절(신사),6호선,0,-10364,-16799,-49088,-53304,-21236,-11662,-8193,-7803,-3653,-1403,3497,2601,14204,34518,32377,18846,16267,16530,12548,4723,1,0,0,20230403
석계,6호선,-1220,-6821,-15006,-44697,-41312,-18907,-10280,-3764,-5020,-2876,-711,4775,10291,16736,39262,34346,17823,15356,15114,9736,3721,8,0,0,20230403
신내,6호선,0,0,0,0,-1,-1,0,-1,0,-1,0,0,0,0,-4,-1,0,0,0,0,0,0,0,0,20230403
신당,6호선,-82,-5229,2204,9733,27185,13266,5933,732,-2470,-785,-2758,-6443,-7330,-7156,-9019,969,-5000,-7659,-5647,3179,1072,19,0,0,20230403
안암(고대병원앞),6호선,-38,-1437,4528,9004,54702,30420,42720,9188,2838,9037,-3774,-18012,-31113,-32249,-16951,-6680,-11576,-14967,-13180,-6910,954,152,0,0,20230403
약수,6호선,-4,-1038,346,1349,9361,2897,627,158,-242,-134,-604,-257,-1081,-1333,-3975,-841,-1627,-2685,-1553,-363,189,0,0,0,20230403
역촌,6호선,-1,-1883,-3972,-14873,-9944,-5115,-2980,-1049,-769,-1055,31,1348,4156,6172,13190,12503,6153,6448,6134,4338,1564,0,0,0,20230403
연신내,6호선,0,0,0,-2,-3,0,-3,-3,-3,-1,-2,0,-1,-2,-1,0,0,-1,-1,0,0,0,0,0,20230403
월곡(동덕여대),6호선,-16,-5887,-10646,-36583,-18835,-6623,1011,-619,-4223,-4828,-4814,-1598,-3613,3264,15661,20605,10300,9350,11402,8732,3313,0,0,0,20230403
월드컵경기장(성산),6호선,-2,453,158,-4083,-1493,2614,4518,3765,6409,9066,2692,-2363,-8767,2518,13515,13316,238,-3250,-14728,-1663,246,0,0,0,20230403
응암,6호선,-20,-10706,-22754,-66224,-78426,-36118,-17209,-12139,-10044,-7107,-569,6724,11747,26692,57662,50269,31279,24943,25015,18080,6048,0,0,0,20230403
이태원,6호선,-62,-3956,1542,2370,17018,12945,8693,5590,5630,4574,1640,-1399,-4926,-5212,-2452,-2932,-5867,-10078,-10133,-3321,1687,0,0,0,20230403
증산(명지대앞),6호선,-10,-7501,-13024,-38352,-41307,-18912,-10715,-5795,-5513,-3702,3,3675,7040,14243,31892,28539,15197,16208,14333,9400,3474,0,0,0,20230403
창신,6호선,-17,-2362,-3247,-8567,-10973,-5186,-1976,-1595,-1286,-929,-298,-1212,-962,1791,5151,4552,2465,3077,3822,2778,879,0,0,0,20230403
청구,6호선,-12,-1244,167,-682,13679,4962,-246,-1120,-440,-77,-1096,158,-1394,-1219,-5721,-3623,-1655,-1272,-656,513,501,0,0,0,20230403
태릉입구,6호선,-5,-3551,-4284,-15149,-12125,-4432,-2829,1318,-2280,-730,484,1299,2367,6024,15832,14658,7030,7044,6649,6214,3286,14,0,0,20230403
한강진,6호선,-9,133,7469,19405,40323,26790,20172,19512,17903,20020,10584,4481,-8014,-16029,-23006,-19542,-18855,-21922,-19156,-2317,988,205,0,0,20230403
합정,6호선,-13,-2430,977,1974,24123,14671,5764,4996,2475,3772,316,-372,1418,-1294,-4657,-2706,-14424,-20911,-16698,-6558,-58,0,0,0,20230403
화랑대(서울여대입구),6호선,-27,-5399,-19987,-58312,-39733,-14890,-9180,-7005,-8290,-7862,-5619,-4360,-6360,990,19396,24568,14271,13779,13723,10244,3920,31,0,0,20230403
효창공원앞,6호선,-13,-1919,-2376,-9936,39,-3,2032,331,-1604,-2008,-867,-2459,-2546,-2846,-4912,3268,2562,2073,3193,3487,2069,0,0,0,20230403
가산디지털단지,7호선,-685,-1883,21833,109566,378109,206248,45100,12787,4799,2824,-7993,-23165,-50354,-182996,-282322,-103437,-57214,-44908,-19695,-4571,1537,0,0,0,20230403
강남구청,7호선,-33,-15,12567,29053,103109,102472,34872,13827,8350,7087,-1818,-10103,-14849,-31310,-73768,-44443,-27481,-28984,-19637,-6145,322,0,0,0,20230403
건대입구,7호선,-70,-3079,3230,6769,25829,14767,16118,8106,6169,5093,265,-6284,-10790,-10502,7210,2154,-13445,-13138,-11834,-5426,1494,227,0,0,20230403
고속터미널,7호선,-5,1645,19471,25935,34487,15022,6568,-661,-2709,-108,-4749,-15814,-21751,-33326,-26709,-18038,-27852,-25014,-20537,-4907,-76,7,0,0,20230403
공릉(서울과학기술대),7호선,-25,-5681,-11372,-27032,-15085,-4356,-3109,-5516,-5044,-1541,-2653,-1618,-1353,4027,16498,22175,9978,6649,8033,6643,3396,0,0,0,20230403
광명사거리,7호선,-215,-14210,-20051,-66928,-68592,-27176,-9670,-3850,-3912,-213,1757,6054,8019,18891,49939,44481,20509,19501,17690,13782,4428,6,0,0,20230403
군자(능동),7호선,-37,-8082,-8830,-29934,-31089,-23794,-10900,-7587,-7406,-6499,-4396,-1659,-1162,884,7696,14587,3656,2080,2839,3063,2705,51,0,0,20230403
남구로,7호선,-91,-17565,-6811,511,64118,24141,3636,136,-2197,-192,-51,707,4713,-14145,-43768,-9195,-2690,5150,6497,4288,1592,0,0,0,20230403
남성,7호선,-9,-5751,-10944,-35893,-44005,-23124,-9275,-5105,-6253,-4826,-1815,2203,5509,13339,29296,23144,13294,10815,12006,8774,3245,3,0,0,20230403
내방,7호선,-7,-663,3284,6117,59187,27240,5048,-1369,878,1125,-2176,-4340,-8669,-16171,-41413,-6850,-7003,-7086,-3327,1945,2300,193,0,0,20230403
노원,7호선,-51,-5599,-9328,-22262,3559,14699,3745,1006,-866,3131,1220,544,1413,6748,16195,24111,-3537,-3584,-4976,3720,3168,5,0,0,20230403
논현,7호선,-25,-1921,11214,35010,95818,82985,25466,9049,5864,6048,-184,-4857,-9437,-34293,-68961,-37651,-25884,-29314,-27778,-12469,-521,0,0,0,20230403
대림(구로구청),7호선,-32,-11472,-5462,-8916,-4476,-4422,4155,5611,1212,-706,-1288,-884,1800,5744,6077,3231,659,3731,4050,1584,772,0,2,0,20230403
도봉산,7호선,-53,-4430,-12621,-45502,-27136,-5732,4080,1623,961,1422,686,668,1785,9546,24510,34524,21383,17815,16568,11535,5006,238,0,0,20230403
뚝섬유원지,7호선,-11,-4365,-6030,-16958,-18418,-13171,-5210,-1080,2176,5578,8362,9522,7504,9408,14285,8186,-1704,-5004,-3679,-1311,1016,4,0,0,20230403
마들,7호선,-30,-9311,-24379,-60084,-55567,-24090,-14008,-11522,-10383,-5265,-554,3224,8369,17095,36338,41836,22231,20025,19899,13724,4662,1,0,0,20230403
먹골,7호선,-10,-7714,-10889,-32764,-31390,-16800,-9681,-7114,-5138,-3249,-700,2527,6106,12542,24121,25319,13574,11716,12233,8468,3002,217,0,0,20230403
면목,7호선,-52,-13322,-19803,-53619,-41686,-20463,-10441,-8839,-7052,-4255,-2319,1421,3779,14673,33019,34498,19894,18050,19622,11972,4781,1,0,0,20230403
반포,7호선,0,655,10694,4832,7818,7208,3689,3552,1738,859,-1007,-2804,-11730,-7943,-5510,-4961,-5124,-6027,-2517,140,399,0,0,0,20230403
보라매,7호선,-6,-3440,-4119,-9354,-3691,-6567,-2543,-1789,-716,-986,-768,-836,514,4018,6507,11014,4864,4159,4283,3837,2254,69,0,0,20230403
사가정,7호선,-24,-10317,-17603,-49253,-48171,-26228,-12280,-8601,-7637,-3869,-1009,6241,10276,17457,41734,38570,19640,17506,16780,9691,4357,0,0,0,20230403
상도,7호선,-7,-3982,-8171,-29555,-16249,-11311,3645,604,-1788,-2460,-197,-2643,-2076,1560,19765,17066,8312,4766,8269,6530,2428,0,0,0,20230403
상봉(시외버스터미널),7호선,-399,-10127,-12248,-43581,-48152,-21246,-7935,-4588,-5147,-3035,-1813,402,2911,11031,31948,34328,14905,11233,14046,10349,6903,37,0,0,20230403
수락산,7호선,-41,-9619,-16983,-43742,-35326,-12558,-3036,-3435,-2935,-5526,-5750,-1278,2938,10020,23899,32965,18691,15080,16178,11242,4767,26,0,0,20230403
숭실대입구(살피재),7호선,-3,-4870,-9752,-33324,-11096,-7801,25194,8013,-2025,524,-3967,-4076,-14919,-7479,23552,21456,6855,4673,6747,6132,3209,1,0,0,20230403
신대방삼거리,7호선,-20,-9727,-14862,-48643,-64605,-32183,-13489,-9388,-9353,-4667,-233,4860,7932,17452,42169,37816,19628,19268,16991,12521,5318,47,0,0,20230403
신풍,7호선,-162,-12712,-10784,-31605,-34822,-19347,-8650,-5883,-6148,-3002,-886,2589,3721,12411,25933,20911,12430,11883,12275,7508,2912,573,0,0,20230403
어린이대공원(세종대),7호선,-5,-2554,791,-4284,50422,20380,39972,24010,8399,11637,-1921,-13973,-30520,-37659,-23850,-2814,-5641,-9312,-6716,-1136,965,6,0,0,20230403
온수(성공회대입구),7호선,-160,-6709,-14681,-38772,-33988,-7668,-4820,-3710,-3945,-1935,-1343,-2313,-6048,3284,24597,25490,14334,11311,11584,7824,4831,1176,0,0,20230403
용마산(용마폭포공원),7호선,-3,-4559,-9097,-22029,-20407,-10634,-4037,-3372,-2376,-684,-101,2307,3705,7076,14157,14237,8598,8788,8759,5515,2080,0,0,0,20230403
이수,7호선,-18,-3543,-1069,-14829,-3152,-2941,359,-621,-1448,-2466,-2197,-392,1842,7715,14699,14132,-3752,-10077,-8853,-3075,1119,31,0,0,20230403
장승배기,7호선,0,-4633,-5213,-20139,-24366,-14671,-6400,-4324,-3814,-2589,-682,2630,2823,7300,18571,16457,8690,8050,7522,6902,2517,1,0,0,20230403
장암,7호선,-4,-1351,-6368,-18011,-9647,-2720,-272,98,-260,-953,-1795,-2248,-2406,-1926,369,1731,887,277,590,554,254,0,0,0,20230403
중계,7호선,-11,-7623,-21410,-49088,-38126,-22671,-13662,-9087,-11138,-6706,-2720,805,-2823,8334,28545,38347,20282,16286,15890,11760,4291,0,0,0,20230403
중곡,7호선,-1,-5679,-9600,-18219,-17867,-15762,-8140,-6257,-5721,-3915,-2165,1455,-939,2764,11310,17525,10557,9221,9131,6819,2921,0,0,0,20230403
중화,7호선,-37,-8199,-11026,-32408,-25642,-16958,-8245,-5629,-4428,-4119,283,3755,5054,8347,19955,23379,13080,12485,12873,8542,3316,65,0,0,20230403
천왕,7호선,-14,-7688,-14980,-49050,-47056,-27005,-12606,-7684,-4998,-2636,-144,3803,6684,15410,35167,34105,17985,15300,14322,10327,3092,125,0,0,20230403
철산,7호선,-14,-5850,-20745,-76206,-58173,-28592,-13337,-10607,-8841,-2712,1243,6300,9629,24306,56435,55424,22556,18876,18777,13698,5478,0,0,0,20230403
청담,7호선,-28,1955,23914,54529,140875,90153,25619,7442,3729,3592,-2838,-14915,-25162,-49937,-95883,-42577,-24832,-21823,-17086,-2145,2027,0,0,0,20230403
태릉입구,7호선,-140,-6928,-4415,-14782,-6972,-2096,-3087,2662,-3896,-2849,-2841,-4643,-4808,-3521,3640,10455,5635,5131,6800,5062,3162,1500,0,0,20230403
하계,7호선,-18,-6354,-20248,-55940,-48248,-20271,-14732,-10611,-7448,-1698,-1930,-3713,-2479,6898,32534,42220,19755,18032,19504,16097,5663,0,0,0,20230403
학동,7호선,-6,-340,22314,48066,182412,146163,48499,15299,5513,6989,-4713,-16925,-29161,-65509,-151467,-71846,-34060,-30001,-22066,-7154,-146,0,0,0,20230403
가락시장,8호선,-104,-639,1410,3539,26570,6718,1945,1578,920,401,-1574,-2870,-780,-2907,-7028,2612,-1785,-2782,-2648,95,1364,483,0,0,20230403
강동구청,8호선,-5,-4297,-6610,-19787,-10558,-12138,-6062,-4231,-2793,-657,356,2048,2809,5435,10708,17245,9771,9533,9583,5977,2383,0,0,0,20230403
남위례,8호선,-2,-457,-2834,-12417,2251,-1628,-2510,-2069,-1671,-945,-182,-197,-1173,-1319,5827,10763,3538,2755,4021,3683,1399,0,0,0,20230403
남한산성입구(성남법원.검찰청),8호선,-61,-9796,-16874,-48455,-37678,-2215,-8465,-10335,-8811,-3281,-5186,-4024,-3311,1745,24852,27350,16959,17348,18007,10902,4222,0,0,0,20230403
단대오거리,8호선,-13,-8304,-13557,-40807,-34976,-16851,-10487,-7977,-7931,-5223,-1539,2523,4481,6321,25835,28412,14524,14020,16333,10505,3626,15,0,0,20230403
모란,8호선,-24,-1883,550,-4008,-396,-1130,268,197,-1271,-2301,-2676,-4519,-7275,-3361,-1305,-150,-885,-1074,-804,-553,768,407,0,0,20230403
몽촌토성(평화의문),8호선,-4,501,4834,508,10539,2189,741,1937,-67,499,-1521,-2240,-5254,-5221,-4923,3088,213,-165,661,1060,893,-1,0,0,20230403
문정,8호선,-2,1400,7020,33028,145805,60948,12571,2183,-1978,-1980,-6161,-9356,-13685,-57990,-91125,-16971,-15208,-11901,-8532,440,848,0,0,0,20230403
복정,8호선,-19,-2084,-1357,-18168,-19409,-7713,-4919,-3973,-4383,-3585,-3084,-2903,-4868,-5183,4209,8243,5157,5161,6101,2578,689,0,1,0,20230403
산성,8호선,-33,-3786,-4151,-21730,-17608,-8033,-4204,-3475,-3204,-2128,-892,-359,1751,3736,15535,14886,9497,8937,8712,5152,1843,2,0,0,20230403
석촌,8호선,-4,-2076,-2592,-8554,-3436,4559,2858,4203,3358,4356,3570,3355,3960,6830,12152,8315,1995,-1620,285,2154,1563,31,0,0,20230403
송파,8호선,-5,-2692,-3924,-21097,-19318,-11500,-7053,-5565,-4045,-1734,593,725,782,7013,13870,15576,7450,8265,8828,5510,1850,196,0,0,20230403
수진,8호선,-2,-3939,-4156,-10641,-12506,-6572,-3439,-2267,-2813,-603,431,-288,-2672,2148,7731,8129,4686,5337,4702,3826,1012,202,0,0,20230403
신흥,8호선,-10,-3499,-5104,-14917,-16759,-7967,-2790,-2245,-527,1589,1714,1733,2559,5202,12375,12222,6448,6140,6054,3969,1205,196,0,0,20230403
암사,8호선,-49,-14675,-25741,-79980,-94136,-43254,-19960,-12658,-10880,-6852,-179,7870,13590,24999,52484,49499,25635,21513,26903,14532,4164,716,0,0,20230403
잠실(송파구청),8호선,-6,1432,7157,24892,70733,35688,21829,20117,16462,13240,5500,-935,-5337,-10009,-25128,-17701,-25222,-28686,-21230,-5790,-38,74,0,0,20230403
장지,8호선,-29,-3781,-7986,-20520,-11664,-4595,-2907,867,1228,-1696,963,2043,-4389,-12698,3649,12299,-552,619,7716,6044,1922,-1,0,0,20230403
천호(풍납토성),8호선,-90,-9392,-5103,-29706,-30572,-10919,-2127,-335,-13,2164,4711,6454,9253,16932,39656,28479,11663,12164,12283,7734,3488,255,0,0,20230403
가양,9호선,-90,-14496,-19003,-53636,-33980,-19544,-14256,-13038,-12346,-5852,-1465,852,3717,5206,23748,42993,23487,22513,23045,16102,6450,178,0,0,20230403
개화,9호선,-4,-1839,-5233,-15780,-7151,-1118,-679,-167,-17,-392,-584,-394,-1873,-2324,-15,3200,1463,436,1352,870,467,56,7,0,20230403
고속터미널,9호선,-24,-705,11377,1955,5876,11482,18599,17856,14713,14954,13789,11014,10415,9728,16955,4018,-6160,-1340,1261,2388,868,0,0,0,20230403
공항시장,9호선,-2,-3298,-3722,-8967,-7551,-3663,-2085,-1226,-1496,-340,-104,678,2206,3534,7021,7935,4478,4133,3939,3093,1444,3,0,0,20230403
구반포,9호선,-1,-107,1524,1304,2276,2414,509,96,31,243,-217,-715,-1438,-2100,-1650,-542,-460,-274,-77,284,131,2,0,0,20230403
국회의사당,9호선,0,1151,8283,42848,148215,70594,20488,10306,4728,2393,-7911,-13584,-21669,-59397,-94614,-33500,-21299,-22314,-13823,-3315,-246,1,0,0,20230403
김포공항,9호선,1,1131,10932,12351,10420,7013,11880,11053,9963,7568,6266,2730,9636,9256,6138,2830,-6240,-8346,-9968,-868,1078,15,0,0,20230403
노들,9호선,-8,-3862,-4693,-16333,-19131,-9887,-5070,-3568,-2963,-2131,-887,1387,1923,3229,10147,7809,4353,4790,4734,3275,893,1,0,0,20230403
노량진,9호선,-305,-15226,-13227,-31634,-37559,-15663,-6660,-4766,-3639,-4343,-3059,2086,5407,14478,43172,31264,10590,433,-1042,9747,4617,1,0,0,20230403
당산,9호선,-87,-7629,-12088,-41925,-18480,-15694,-11411,-9627,-9379,-4651,-2578,1276,4595,12691,19326,30820,13726,13075,17351,13709,4458,271,0,0,20230403
동작(현충원),9호선,-10,-1060,-9,-3481,-3006,-1028,312,63,-1280,-945,-554,-1037,-2126,-971,-267,955,517,432,860,805,582,268,0,0,20230403
등촌,9호선,-9,-5360,-12329,-42991,-43142,-14061,-9371,-6692,-5214,-2926,-552,2365,4913,11017,26376,29572,15604,11534,11711,9076,2680,0,0,0,20230403
마곡나루(서울식물원),9호선,-26,-3623,-2210,-13421,21649,6927,777,-358,-2390,-1337,-1717,-3353,-6140,-12798,-9763,12647,1182,-1311,774,3441,2954,162,0,0,20230403
사평,9호선,-2,-627,-1731,-6471,-6496,-4875,-3436,-1741,-1299,-608,654,107,-519,1795,3362,5040,2698,3196,4073,2447,762,0,0,0,20230403
샛강,9호선,-8,-61,1658,11430,34030,10907,4182,2397,739,-448,-1002,-3209,-5112,-11081,-19321,-4937,-7067,-7076,-4164,-2032,90,5,0,0,20230403
선유도,9호선,0,-754,-2621,-7346,16245,7042,-1385,-1671,-2215,-853,-822,-1996,-3170,-14230,-18352,2928,2318,3084,3310,3194,1586,3,0,0,20230403
신논현,9호선,-55,-2818,674,7477,46348,66581,27861,11203,3602,5483,-153,-6068,-8401,-14394,-8918,-20713,-30648,-40506,-36475,-16752,-1315,631,0,0,20230403
신목동,9호선,0,-1883,-4265,-20010,-15252,-8162,-4604,-3245,-2610,-909,-151,372,443,3126,9210,9774,5239,5656,4904,3199,1467,138,0,0,20230403
신반포,9호선,0,320,10661,1794,1913,537,1221,-256,-779,118,479,-2161,-8768,-6835,-880,1119,-545,-547,775,1401,394,1,0,0,20230403
신방화,9호선,-3,-4398,-9808,-26562,-17854,-9925,-5912,-4245,-2888,-1968,-584,1838,2500,6795,16709,16123,9108,8157,8416,6019,2458,0,0,0,20230403
양천향교,9호선,-2,-3567,-2703,-22070,9472,5291,-3081,-3992,-4305,-2708,-1553,-3162,-4184,-5123,-6649,14777,9539,7754,9868,8197,3042,6,0,0,20230403
여의도,9호선,-27,-237,22137,138066,170150,69375,22775,15907,11657,8443,-1412,-12903,-33186,-125657,-124056,-60728,-57037,-41783,-22860,-6354,748,255,0,0,20230403
염창,9호선,-7,-12179,-25582,-79272,-70774,-38818,-20815,-14996,-12111,-6860,-897,6285,11341,23068,50750,56038,32561,27430,29082,20291,5733,924,0,0,20230403
증미,9호선,0,-1995,-5528,-14930,18408,2147,-2793,-3484,-2794,-1997,-1097,627,-10,-8611,-15772,7387,3696,3881,5365,4628,1263,0,0,0,20230403
흑석(중앙대입구),9호선,-19,-2072,-328,-4831,13478,5215,8841,2431,917,-724,-2858,-8202,-8766,-9466,5669,4696,417,-2249,-1755,206,742,17,0,0,20230403
둔촌오륜,9호선,0,-135,986,762,-1787,-943,-318,-188,-324,-97,-255,-2199,-4060,19,1283,1685,1088,997,1145,664,253,39,0,0,20230403
봉은사,9호선,-3,21,8990,32799,109716,77015,34891,23502,13915,9277,-81,-13662,-28574,-50683,-84439,-35392,-28214,-27616,-17259,-3423,97,1,0,0,20230403
삼성중앙,9호선,0,-210,1314,11461,39356,28530,8327,1868,-429,614,-1619,-3029,-6959,-16616,-29963,-11641,-6037,-5707,-2967,-95,271,0,0,0,20230403
삼전,9호선,-9,-4431,-4871,-18549,-23442,-14694,-6856,-4030,-3212,-2665,-400,1129,1919,5967,13562,15582,8405,8011,7892,5913,2301,516,0,0,20230403
석촌,9호선,-2,-2694,-7199,-20145,-21703,-12708,-5743,-3169,-3249,-2389,-1007,-601,457,3969,14444,14739,3897,3181,5093,4151,1913,2,0,0,20230403
석촌고분,9호선,0,-2575,-3972,-13092,-15044,-8985,-4342,-3600,-3141,-1432,-1075,996,22,2551,8605,12657,7264,6124,5800,4939,2022,1,0,0,20230403
선정릉,9호선,-2,191,3402,11766,58425,44764,16359,6589,1786,2290,-593,-2987,-6850,-19812,-43616,-20515,-9304,-7922,-4534,-276,585,2,0,0,20230403
송파나루,9호선,0,-1812,-2333,-9164,-6355,-3721,-1619,1522,646,813,425,259,3245,5695,9130,10442,524,-569,570,1855,1161,0,0,0,20230403
언주,9호선,0,342,8362,15160,58402,41181,16228,2817,-782,2177,-3156,-6241,-13319,-29874,-45997,-18793,-9395,-7074,-4555,91,548,48,0,0,20230403
올림픽공원(한국체대),9호선,-3,-1306,-1903,-10409,-2548,-3894,3712,3325,3694,5796,8208,10370,5692,7314,5494,10060,-5364,-21411,-10370,717,1750,24,0,0,20230403
종합운동장,9호선,-1,-1029,-1770,-4947,862,1003,-902,-1498,-937,-296,-412,-542,-1415,318,3666,3648,586,-1215,269,1165,499,12,0,0,20230403
중앙보훈병원,9호선,-1,-2844,-7146,-36390,-29720,-16446,-7076,-9550,-5173,2136,-4100,-6819,-6283,-1580,19554,23430,12097,12127,13413,8184,1957,204,0,0,20230403
한성백제,9호선,0,-826,-1668,-4771,-2643,-2383,-1015,-253,-900,-907,-531,-879,-1354,-525,302,3714,1234,1197,1586,1443,715,1,0,0,20230403
